"","x"
"12006",309381
"12007",151619
"12008",307823
"12009",164028
"12010",107209
"12011",147910
"12012",142613
"12013",41438
"12014",169321
"12015",110623
"12016",149134
"12017",290349
"12018",156994
"12019",315478
"12020",123392
"12021",298928
"12022",147270
"12023",309108
"12024",315372
"12025",322577
"12026",289044
"12027",167943
"12028",297991
"12029",316071
"12030",105553
"12031",104715
"12032",144230
"12033",325389
"12034",114877
"12035",105150
"12036",294408
"12037",306378
"12038",106659
"12039",171117
"12040",108147
"12041",314283
"12042",297686
"12043",106248
"12044",309540
"12045",112232
"12046",168954
"12047",284790
"12048",284024
"12049",166705
"12050",325109
"12051",135351
"12052",305758
"12053",125058
"12054",117153
"12055",150338
"12056",106088
"12057",122064
"12058",107449
"12059",173790
"12060",152681
"12061",156906
"12062",146608
"12063",121258
"12064",124663
"12065",168384
"12066",106544
"12067",133823
"12068",137814
"12069",111712
"12070",110482
"12071",107600
"12072",172610
"12073",124418
"12074",168113
"12075",161206
"12076",170091
"12077",287683
"12078",299809
"12079",143980
"12080",137885
"12081",107160
"12082",294782
"12083",116557
"12084",157435
"12085",294105
"12086",146010
"12087",138405
"12088",132508
"12089",140648
"12090",283260
"12091",158675
"12092",168253
"12093",288429
"12094",324938
"12095",298122
"12096",151361
"12097",111114
"12098",283363
"12099",114352
"12100",111676
"12101",116519
"12102",106576
"12103",148198
"12104",107662
"12105",130105
"12106",104600
"12107",136680
"12108",154718
"12109",166616
"12110",129045
"12111",109688
"12112",286542
"12113",284867
"12114",281511
"12115",305473
"12116",132824
"12117",299021
"12118",157557
"12119",309263
"12120",142904
"12121",288053
"12122",104622
"12123",315578
"12124",300314
"12125",141600
"12126",167639
"12127",285985
"12128",108508
"12129",306424
"12130",175207
"12131",170361
"12132",124462
"12133",155906
"12134",306062
"12135",324930
"12136",130982
"12137",107128
"12138",125689
"12139",37503
"12140",173069
"12141",158899
"12142",145478
"12143",308920
"12144",168246
"12145",282155
"12146",125243
"12147",157116
"12148",154756
"12149",106127
"12150",120823
"12151",315389
"12152",119902
"12153",172725
"12154",325698
"12155",141001
"12156",109088
"12157",111837
"12158",168431
"12159",105034
"12160",289908
"12161",281609
"12162",105295
"12163",113926
"12164",283228
"12165",8517
"12166",132473
"12167",105253
"12168",172313
"12169",313831
"12170",128044
"12171",157669
"12172",138515
"12173",155498
"12174",284475
"12175",288015
"12176",264794
"12177",108475
"12178",132436
"12179",125186
"12180",146452
"12181",311409
"12182",159050
"12183",108917
"12184",168245
"12185",171207
"12186",158297
"12187",166980
"12188",116639
"12189",154722
"12190",107615
"12191",323537
"12192",132737
"12193",154003
"12194",170805
"12195",117861
"12196",133690
"12197",138284
"12198",311248
"12199",296772
"12200",128377
"12201",113390
"12202",161473
"12203",318675
"12204",151406
"12205",150148
"12206",127425
"12207",146932
"12208",132067
"12209",140799
"12210",136634
"12211",284266
"12212",291759
"12213",118945
"12214",307618
"12215",144401
"12216",156635
"12217",291993
"12218",135179
"12219",289487
"12220",296835
"12221",325238
"12222",304230
"12223",106814
"12224",107607
"12225",171441
"12226",107946
"12227",105552
"12228",107671
"12229",107571
"12230",166599
"12231",288801
"12232",158973
"12233",105677
"12234",147754
"12235",109542
"12236",316889
"12237",282495
"12238",105768
"12239",158863
"12240",157871
"12241",106796
"12242",110451
"12243",131728
"12244",105540
"12245",118851
"12246",286049
"12247",298566
"12248",119859
"12249",167622
"12250",124529
"12251",299887
"12252",283060
"12253",118412
"12254",111537
"12255",39326
"12256",171155
"12257",309050
"12258",112256
"12259",226702
"12260",164245
"12261",164866
"12262",133614
"12263",164612
"12264",136313
"12265",157278
"12266",110748
"12267",291724
"12268",192522
"12269",289257
"12270",287750
"12271",157477
"12272",290099
"12273",305377
"12274",323320
"12275",161408
"12276",160558
"12277",110489
"12278",150434
"12279",168539
"12280",109493
"12281",285428
"12282",269875
"12283",169842
"12284",164570
"12285",150813
"12286",106633
"12287",269959
"12288",171845
"12289",107568
"12290",129270
"12291",106442
"12292",107643
"12293",165352
"12294",122679
"12295",165191
"12296",104571
"12297",105742
"12298",313283
"12299",141112
"12300",268816
"12301",140533
"12302",157553
"12303",160231
"12304",151488
"12305",158770
"12306",155131
"12307",187519
"12308",309943
"12309",324767
"12310",106969
"12311",106650
"12312",126576
"12313",142638
"12314",107703
"12315",109621
"12316",156893
"12317",281894
"12318",312247
"12319",144364
"12320",287991
"12321",153055
"12322",305440
"12323",284138
"12324",297061
"12325",125218
"12326",134530
"12327",170192
"12328",111300
"12329",113661
"12330",305218
"12331",165336
"12332",142414
"12333",128040
"12334",290855
"12335",138004
"12336",151671
"12337",286018
"12338",283479
"12339",164908
"12340",145961
"12341",126118
"12342",282916
"12343",310167
"12344",293334
"12345",288153
"12346",168174
"12347",112474
"12348",160899
"12349",168270
"12350",149155
"12351",113989
"12352",105507
"12353",160841
"12354",170207
"12355",145666
"12356",161892
"12357",306020
"12358",160921
"12359",109366
"12360",123729
"12361",106114
"12362",160398
"12363",106530
"12364",140054
"12365",133492
"12366",310641
"12367",171385
"12368",175101
"12369",281160
"12370",297481
"12371",109006
"12372",110261
"12373",161614
"12374",108170
"12375",132484
"12376",152705
"12377",104695
"12378",168494
"12379",127546
"12380",136583
"12381",111311
"12382",165094
"12383",144906
"12384",286474
"12385",165784
"12386",162340
"12387",127816
"12388",168967
"12389",291949
"12390",283010
"12391",107110
"12392",288820
"12393",160267
"12394",145650
"12395",160179
"12396",283313
"12397",291612
"12398",126624
"12399",288839
"12400",168452
"12401",170478
"12402",297487
"12403",297806
"12404",141153
"12405",309862
"12406",166429
"12407",137958
"12408",300841
"12409",168964
"12410",115399
"12411",177515
"12412",305806
"12413",285022
"12414",123558
"12415",310003
"12416",316592
"12417",123475
"12418",156527
"12419",158120
"12420",107400
"12421",130101
"12422",309789
"12423",284241
"12424",106990
"12425",291250
"12426",315484
"12427",138612
"12428",132045
"12429",317547
"12430",118655
"12431",119396
"12432",107335
"12433",148836
"12434",158149
"12435",159812
"12436",120846
"12437",116670
"12438",104634
"12439",160400
"12440",156768
"12441",157038
"12442",169302
"12443",153435
"12444",164452
"12445",127388
"12446",140754
"12447",174093
"12448",127293
"12449",299280
"12450",127059
"12451",137933
"12452",126274
"12453",137677
"12454",105466
"12455",149760
"12456",157844
"12457",150635
"12458",149452
"12459",156315
"12460",114957
"12461",169635
"12462",324471
"12463",157907
"12464",110129
"12465",106461
"12466",135759
"12467",106528
"12468",166947
"12469",304642
"12470",283239
"12471",107491
"12472",107399
"12473",281772
"12474",298247
"12475",297892
"12476",145684
"12477",309034
"12478",281137
"12479",132389
"12480",169890
"12481",140746
"12482",158038
"12483",106300
"12484",119810
"12485",295433
"12486",306914
"12487",124205
"12488",151590
"12489",162012
"12490",105931
"12491",284158
"12492",122742
"12493",146144
"12494",108666
"12495",305896
"12496",292523
"12497",156472
"12498",122480
"12499",305287
"12500",126146
"12501",134731
"12502",160652
"12503",161731
"12504",314425
"12505",290078
"12506",155205
"12507",165241
"12508",291699
"12509",325157
"12510",164001
"12511",152888
"12512",282565
"12513",290703
"12514",307537
"12515",299405
"12516",290614
"12517",151602
"12518",107162
"12519",298203
"12520",147075
"12521",107775
"12522",297769
"12523",109576
"12524",107694
"12525",112413
"12526",289212
"12527",171109
"12528",309751
"12529",283648
"12530",171282
"12531",148012
"12532",153630
"12533",149489
"12534",158614
"12535",147242
"12536",105337
"12537",132464
"12538",144978
"12539",119209
"12540",154659
"12541",175471
"12542",119377
"12543",145627
"12544",125114
"12545",174342
"12546",304659
"12547",159260
"12548",146399
"12549",138687
"12550",161352
"12551",307155
"12552",309927
"12553",104946
"12554",105675
"12555",283389
"12556",153803
"12557",149639
"12558",159535
"12559",113357
"12560",105056
"12561",105665
"12562",156909
"12563",104961
"12564",313009
"12565",141883
"12566",151721
"12567",109530
"12568",157422
"12569",173887
"12570",210524
"12571",117816
"12572",298542
"12573",105051
"12574",119487
"12575",156429
"12576",317193
"12577",168318
"12578",172304
"12579",167923
"12580",105440
"12581",158707
"12582",124454
"12583",298070
"12584",310826
"12585",160292
"12586",108258
"12587",306450
"12588",115762
"12589",175212
"12590",291736
"12591",285579
"12592",26455
"12593",282910
"12594",311097
"12595",117665
"12596",109829
"12597",104638
"12598",288927
"12599",318319
"12600",307521
"12601",170429
"12602",141874
"12603",105245
"12604",317091
"12605",313968
"12606",164944
"12607",165311
"12608",127371
"12609",107339
"12610",136881
"12611",143883
"12612",167408
"12613",281787
"12614",170707
"12615",133413
"12616",286351
"12617",304494
"12618",283949
"12619",110003
"12620",159731
"12621",170922
"12622",312537
"12623",323973
"12624",142633
"12625",307111
"12626",163245
"12627",285005
"12628",161566
"12629",168311
"12630",25899
"12631",170341
"12632",129473
"12633",108972
"12634",120634
"12635",150335
"12636",156928
"12637",168346
"12638",170641
"12639",155189
"12640",165205
"12641",140066
"12642",136100
"12643",108670
"12644",325531
"12645",140722
"12646",157449
"12647",288671
"12648",152919
"12649",285639
"12650",300629
"12651",307645
"12652",106316
"12653",160791
"12654",158829
"12655",161466
"12656",143238
"12657",138526
"12658",105716
"12659",297493
"12660",151216
"12661",282205
"12662",128368
"12663",113016
"12664",315635
"12665",107396
"12666",294862
"12667",157766
"12668",310536
"12669",170206
"12670",300609
"12671",156064
"12672",288145
"12673",160178
"12674",289467
"12675",304093
"12676",282849
"12677",291048
"12678",111827
"12679",283144
"12680",306148
"12681",160676
"12682",154380
"12683",172524
"12684",111266
"12685",286234
"12686",164662
"12687",157858
"12688",160077
"12689",145169
"12690",293929
"12691",107169
"12692",169528
"12693",296271
"12694",120277
"12695",166199
"12696",107495
"12697",158388
"12698",162985
"12699",162139
"12700",311723
"12701",283940
"12702",160281
"12703",282899
"12704",284362
"12705",127758
"12706",110090
"12707",106160
"12708",121942
"12709",165682
"12710",108228
"12711",111888
"12712",161410
"12713",169688
"12714",160150
"12715",174278
"12716",153022
"12717",155263
"12718",132987
"12719",110156
"12720",106095
"12721",156649
"12722",156770
"12723",106786
"12724",298418
"12725",160593
"12726",115015
"12727",304809
"12728",305680
"12729",114445
"12730",137640
"12731",288623
"12732",125444
"12733",107806
"12734",166324
"12735",306349
"12736",107884
"12737",109822
"12738",293469
"12739",128097
"12740",109766
"12741",173841
"12742",136314
"12743",155119
"12744",299177
"12745",107144
"12746",174490
"12747",120990
"12748",297235
"12749",314667
"12750",131212
"12751",122057
"12752",149592
"12753",313998
"12754",281520
"12755",290882
"12756",297998
"12757",287591
"12758",159404
"12759",305602
"12760",146036
"12761",126679
"12762",315752
"12763",304104
"12764",284741
"12765",161181
"12766",282516
"12767",126942
"12768",119128
"12769",154176
"12770",309668
"12771",133792
"12772",126124
"12773",308358
"12774",163793
"12775",110890
"12776",107457
"12777",290885
"12778",113289
"12779",159904
"12780",282202
"12781",168700
"12782",105830
"12783",109409
"12784",164905
"12785",168646
"12786",170811
"12787",169326
"12788",310147
"12789",315174
"12790",305391
"12791",305341
"12792",300896
"12793",141259
"12794",108423
"12795",122718
"12796",107502
"12797",305155
"12798",310252
"12799",152116
"12800",149091
"12801",145186
"12802",283762
"12803",113826
"12804",104935
"12805",130914
"12806",315975
"12807",290146
"12808",158347
"12809",111095
"12810",113412
"12811",297639
"12812",107194
"12813",161801
"12814",154022
"12815",173645
"12816",300992
"12817",106667
"12818",6751
"12819",161509
"12820",307291
"12821",325469
"12822",128473
"12823",309387
"12824",153737
"12825",167177
"12826",130813
"12827",300757
"12828",156675
"12829",284082
"12830",286158
"12831",172638
"12832",289890
"12833",164668
"12834",307632
"12835",288450
"12836",301289
"12837",167844
"12838",163129
"12839",170875
"12840",169684
"12841",136403
"12842",289811
"12843",125531
"12844",124815
"12845",109240
"12846",156810
"12847",164449
"12848",304081
"12849",139018
"12850",157601
"12851",156943
"12852",160650
"12853",160711
"12854",161117
"12855",294053
"12856",116265
"12857",115961
"12858",116524
"12859",289285
"12860",307764
"12861",116958
"12862",105257
"12863",157292
"12864",142878
"12865",177514
"12866",288534
"12867",140494
"12868",157455
"12869",123237
"12870",289347
"12871",296809
"12872",157965
"12873",305743
"12874",285101
"12875",287784
"12876",164213
"12877",107865
"12878",168297
"12879",104714
"12880",305782
"12881",105603
"12882",104947
"12883",285701
"12884",288223
"12885",106398
"12886",137140
"12887",162629
"12888",284429
"12889",304389
"12890",141220
"12891",129817
"12892",136792
"12893",158125
"12894",142788
"12895",162299
"12896",151181
"12897",113917
"12898",140010
"12899",170668
"12900",143425
"12901",160072
"12902",125240
"12903",157836
"12904",164696
"12905",162325
"12906",171158
"12907",297056
"12908",133657
"12909",114057
"12910",295839
"12911",165555
"12912",305638
"12913",169355
"12914",150592
"12915",117023
"12916",166478
"12917",157124
"12918",289836
"12919",281296
"12920",157983
"12921",164602
"12922",153570
"12923",159165
"12924",285032
"12925",167124
"12926",112196
"12927",288755
"12928",138851
"12929",131690
"12930",308827
"12931",129696
"12932",142897
"12933",143478
"12934",159649
"12935",160173
"12936",316091
"12937",289483
"12938",104780
"12939",108789
"12940",284487
"12941",305659
"12942",316069
"12943",121168
"12944",117378
"12945",156093
"12946",122360
"12947",104814
"12948",159263
"12949",157611
"12950",149436
"12951",318435
"12952",283490
"12953",165023
"12954",164268
"12955",299674
"12956",110568
"12957",290377
"12958",174379
"12959",282418
"12960",286683
"12961",166213
"12962",108568
"12963",109120
"12964",314819
"12965",269963
"12966",119662
"12967",159533
"12968",111479
"12969",104995
"12970",285850
"12971",155671
"12972",288535
"12973",106791
"12974",126404
"12975",109824
"12976",151422
"12977",165015
"12978",162033
"12979",162543
"12980",165224
"12981",158607
"12982",157594
"12983",131406
"12984",115821
"12985",304428
"12986",164683
"12987",304617
"12988",166221
"12989",123543
"12990",312630
"12991",173687
"12992",104189
"12993",160523
"12994",38474
"12995",291029
"12996",168805
"12997",285718
"12998",107656
"12999",105100
"13000",297716
"13001",130401
"13002",125061
"13003",164395
"13004",108943
"13005",283979
"13006",139464
"13007",168582
"13008",286575
"13009",168239
"13010",127704
